1588327200,8804.63881331,8868.5,8786.2,8860.0165314,250.63389748,2210802.5964297606
1588330800,8860,8918.5,8821.7,8918.4,391.85582906,3482223.4424887174
1588334400,8918.7,9070,8895.3,9009.7,1508.87513418,13555397.729116974
1588338000,9010.5,9035.6,8830.7,8885.47337252,886.09363897,7902579.546870444
1588341600,8885.3,8920.2,8770.9,8800.2,557.1050395,4925290.620338435
1588345200,8800.17997076,8843.6,8719.1,8840,483.49246008,4243493.5875654975
1588348800,8840,8869,8741.1,8741.6,357.70931474,3147489.288159837
1588352400,8741.55289877,8770.6,8675.1,8748.5,540.32795705,4708351.01762385
1588356000,8748.44113584,8770.08991716,8691,8770.08991716,146.86438229,1282352.3053515924
1588359600,8770.08991716,8791.8,8724.7,8743.7,67.17521211,588865.1205380576
1588363200,8739.2,8768.6454496,8718.1,8735.5,138.13768463,1207029.7878436844
1588366800,8735.4858232,8750,8681,8735.2,128.14062658,1116638.496659712
1588370400,8735.51352492,8851,8735.51352492,8849,385.7903361,3392224.1824545646
1588374000,8848.9358936,8862.3,8806.8,8841.117852,246.81921855,2181546.668304827
1588377600,8841.1,8881.9,8813,8822.8,303.70472223,2690862.066133887
1588381200,8823,8844.6,8764.5,8840.019972,121.16117921,1066077.385792954
1588384800,8840,8840,8774.7,8802.80184,114.08916606,1004251.3732820196
1588388400,8802.8,8835.4,8756.2,8816,68.75159138,604875.9053289196
1588392000,8815.6,8860,8798.2,8838.3682692,68.58975174,606129.9155807901
1588395600,8840.4,8853.8,8800.1,8819.6,64.62873504,570553.1376905565
1588399200,8821.9,8827,8795,8826.6,61.9314135,545581.5997595753
1588402800,8824,8848.4,8822.2,8826.9589756,54.33678934,480250.79708888585
1588406400,8829.8,8837.5,8795.2,8807.3,158.17662604,1392520.872283421
1588410000,8805,8820,8776,8785.8,125.38379532,1103232.7594351836
1588413600,8781.3,8820.2,8781.3,8815.42746,76.16136292,670498.0064091346
1588417200,8815.5,8861.5,8815.5,8837,164.96986019,1457892.0223525777
1588420800,8837,8891.6,8837,8851.5,456.35405875,4049854.1275402363
1588424400,8851.6,8938,8850.5,8867.6,773.58992461,6885929.657412426
1588428000,8867.6,8913.9,8864.9,8909.8166324,140.07952897,1244724.773004874
1588431600,8909.8,8955.1,8894.2,8923.4,178.29336421,1592681.3352145995
1588435200,8923.4,8956,8893,8936,393.5239417,3514686.036471696
1588438800,8936,8999,8919.2,8978.7,591.57144543,5309404.053481373
